,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL
1616,Park Cave Ceningan,"Pulau Ceningan, Lembongan, Nusapenida, Kabupaten Klungkung, Bali 80771",,"8F25+WR Lembongan, Klungkung Regency, Bali",4.6,152,"https://www.google.com/maps/place/Park+Cave+Ceningan/@-8.6567527,114.5897129,9z/data=!4m9!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m4!1s0x2dd26dedc4500a01:0xfe8112ddc537b17e!8m2!3d-8.6976841!4d115.4595193?hl=id"
1618,Linda Beach Resort Bar & Restaurant,"Desa Jungutbatu, Nusa Lembongan, Nusapenida, Jungutbatu, Nusapenida, Kabupaten Klungkung, Bali 80771",lindabeachresort.com,"8CJX+M5 Jungutbatu, Klungkung Regency, Bali",4.2,152,"https://www.google.com/maps/place/Linda+Beach+Resort+Bar+%26+Restaurant/@-8.6567527,114.5897129,9z/data=!4m12!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m7!1s0x2dd26d0c97635277:0x8992739e360f8c4!5m2!4m1!1i2!8m2!3d-8.668268!4d115.447979?hl=id"
1619,My Lover,"Jl. By Pass Kediri, Banjar Anyar, Kec. Tabanan, Kabupaten Tabanan, Bali 82121",,"C4XM+43 Banjar Anyar, Tabanan Regency, Bali",4.1,153,"https://www.google.com/maps/place/My+Lover/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd23a4900783605:0xd504d46e50d839e5!8m2!3d-8.5521551!4d115.1327377?hl=id"
1620,Mang Boo Restaurant,"Jl. Ciung Wanara No.49, Sangeh, Kec. Abiansemal, Kabupaten Badung, Bali 80352",,"G685+2V Sangeh, Badung Regency, Bali",4.3,153,"https://www.google.com/maps/place/Mang+Boo+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd2234a3555df8b:0xf81741945df8a270!8m2!3d-8.4849957!4d115.2096883?hl=id"
1624,"KUBU BALI Resto, Swing & Swimming pool","Jl. Sentanu, Kedisan, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561",,"H7QV+98 Kedisan, Gianyar, Bali",4.5,154,"https://www.google.com/maps/place/KUBU+BALI+Resto,+Swing+%26+Swimming+pool/@-8.4115906,115.1532225,11z/data=!4m9!1m3!2m2!1srestaurants+in+Karangasem+Regency,+Bali!6e5!3m4!1s0x2dd218af9a1c2751:0x498ac30aa63167c8!8m2!3d-8.4115906!4d115.2932982?hl=id"
1625,Warung Segara,"Purwakerti, Abang, Karangasem Regency, Bali 80852",,"MJ8W+57 Purwakerti, Karangasem Regency, Bali",4.4,154,"https://www.google.com/maps/place/Warung+Segara/@-8.6568036,114.5904003,9z/data=!4m9!1m3!2m2!1srestaurants+in+Karangasem+Regency,+Bali!6e5!3m4!1s0x2dd20063db47b093:0xa98f84bd833caaed!8m2!3d-8.3345007!4d115.6457055?hl=id"
1626,Ayam Goreng Prambanan Tabanan,"Jl. Gatot Subroto, Sanggulan, Kec. Kediri, Kabupaten Tabanan, Bali 82121",,"F45Q+59 Kediri, Tabanan Regency, Bali",3.8,154,"https://www.google.com/maps/place/Ayam+Goreng+Prambanan+Tabanan/@-8.6570861,115.010465,11z/data=!4m9!1m3!2m2!1srestaurants+in+Tabanan+Regency,+Bali!6e5!3m4!1s0x2dd23a4d51437125:0x20ae6d7356f1990e!8m2!3d-8.5421186!4d115.1384045?hl=id"
1627,The Naughty Duck,"Jl. Benesari Kuta, Legian, Badung, Kabupaten Badung, Bali 80361",,"75P9+WH Legian, Badung Regency, Bali",4.5,155,"https://www.google.com/maps/place/The+Naughty+Duck/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd246b8bc1ac1cf:0x57d47072485d6e4f!8m2!3d-8.7127465!4d115.1689328?hl=id"
1628,Echo Beach Bar and Grill,"Jl. Pantai Batu Mejan, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351",echobeachclub.com,"84VG+R9 Canggu, Badung Regency, Bali",4.2,156,"https://www.google.com/maps/place/Echo+Beach+Bar+and+Grill/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2387630659de5:0xe34479e7d79030b2!8m2!3d-8.6554816!4d115.1259622?hl=id"
1630,The View restaurant,"Munduk, Banjar, Buleleng Regency, Bali 81152",plataran.com,"P3RJ+45 Munduk, Buleleng Regency, Bali",4.4,156,"https://www.google.com/maps/place/The+View+restaurant/@-8.2597155,114.5201178,9z/data=!4m9!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m4!1s0x2dd18608c149f7f1:0xd76d6bf6359e0225!8m2!3d-8.2597155!4d115.0804205?hl=id"
1631,Bodhi Leaf Eatery,"Jl. Letda Made Putra No.2B, Dauh Puri, Kec. Denpasar Bar., Kota Denpasar, Bali 80232",business.site,"86Q9+CV Dauh Puri, Denpasar City, Bali",4.4,156,"https://www.google.com/maps/place/Bodhi+Leaf+Eatery/@-8.6703321,115.2031965,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd24090c3fcfa37:0x9ad69bf8fc4230b1!8m2!3d-8.6614723!4d115.2196731?hl=id"
1632,Soya Cafe,"Jl. Danau Tamblingan No.47, Sanur, Kec. Denpasar Sel., Kota Denpasar, Bali 80228",,"8757+XH Sanur, Denpasar City, Bali",4.2,156,"https://www.google.com/maps/place/Soya+Cafe/@-8.6703321,115.2031965,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd241cbafa0946b:0xd07f12e775c509d3!8m2!3d-8.6900025!4d115.2638805?hl=id"
1633,Lotus Seaview Restaurant,"Jalan Raya Candidasa, Sengkidu, Nyuh Tebel, Manggis, Nyuh Tebel, Kec. Manggis, Kabupaten Karangasem, Bali 80871",,"FHR7+W7 Nyuh Tebel, Karangasem Regency, Bali",3.9,156,"https://www.google.com/maps/place/Lotus+Seaview+Restaurant/@-8.6568036,114.5904003,9z/data=!4m9!1m3!2m2!1srestaurants+in+Karangasem+Regency,+Bali!6e5!3m4!1s0x2dd20ed43097b035:0x8bc9a4e993424cc8!8m2!3d-8.5076898!4d115.5631966?hl=id"
1634,Sukun Restaurant,"Amnaya Resort, Jl. Kartika Plaza Gg. Puspa Ayu No.99, Kuta, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",amnayahotels.com,"75C9+4W Kuta, Badung Regency, Bali",4.3,157,"https://www.google.com/maps/place/Sukun+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd246a167d3bad9:0x3f9a23f292901173!8m2!3d-8.7296605!4d115.1697776?hl=id"
1635,Warung Makan Nerike,"Wanagiri, Sukasada, Buleleng Regency, Bali 81161",,"Q443+PH Wanagiri, Buleleng Regency, Bali",4.7,157,"https://www.google.com/maps/place/Warung+Makan+Nerike/@-8.2432162,114.5436921,9z/data=!4m8!1m2!2m1!1srestaurants+in+Buleleng+Regency,+Bali!3m4!1s0x2dd18f50d074a1b9:0xbb824292342b1ac4!8m2!3d-8.2432162!4d115.1039948?hl=id"
1636,Saren Indah Hotel & Restaurant,"Jl. Nyuh Bojog No.30, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",sarenhotel.com,"F7H4+QW MAS, Gianyar, Bali",4.4,157,"https://www.google.com/maps/place/Saren+Indah+Hotel+%26+Restaurant/@-8.5205158,114.6970068,9z/data=!4m12!1m3!2m2!1srestaurants+in+Gianyar+Regency,+Bali!6e5!3m7!1s0x2dd23d0a560d427d:0x375c7b3946d5cd97!5m2!4m1!1i2!8m2!3d-8.5205158!4d115.2573095?hl=id"
1637,Warung Makan Alami,"Jalan Baturiti Bedugul, Baturiti, Kec. Baturiti, Kabupaten Tabanan, Bali 82191",business.site,"J5WQ+2R Baturiti, Tabanan Regency, Bali",4.3,157,"https://www.google.com/maps/place/Warung+Makan+Alami/@-8.3549721,115.0494944,11z/data=!4m9!1m3!2m2!1srestaurants+in+Tabanan+Regency,+Bali!6e5!3m4!1s0x2dd220ccb0c4cd41:0xeeffb3f6c7d68aac!8m2!3d-8.3549721!4d115.1895701?hl=id"
1638,Nero Bali Mediterranean Restaurant,"Jalan Legian Kelod No.384, Legian, Kuta, Kabupaten Badung, Bali 80361",,"75QF+C5 Kuta, Badung Regency, Bali",4.2,158,"https://www.google.com/maps/place/Nero+Bali+Mediterranean+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd246c6c2609467:0xbfdd67c36faae87f!8m2!3d-8.7113928!4d115.172924?hl=id"
1639,Piasan Restaurant at Kayumanis Nusa Dua,"BTDC Area Nusa Dua, Jalan Nusa Dua, Kuta Selatan, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",kayumanis.com,"664H+76 Benoa, Badung Regency, Bali",4.6,158,"https://www.google.com/maps/place/Piasan+Restaurant+at+Kayumanis+Nusa+Dua/@-8.7943396,115.0880105,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd24323a159b8db:0xe71aa1af23e54cfc!8m2!3d-8.7943396!4d115.2280862?hl=id"
1640,Bubu Bali,"Jalan Professor Doktor Ida Bagus Mantra, Kesiman Kertalangu, Denpasar Timur, Kesiman Kertalangu, Kec. Denpasar Tim., Kota Denpasar, Bali 80237",,"9725+4F Kesiman Kertalangu, Denpasar City, Bali",4.1,158,"https://www.google.com/maps/place/Bubu+Bali/@-8.6703321,115.2031965,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd24074dffd5e65:0x99911d0b418ea195!8m2!3d-8.649743!4d115.258651?hl=id"
1641,L'Assiette Restaurant,"Jalan Merthanadi No. 29, Kerobokan, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",lassiettebali.com,"8599+92 Kerobokan Kelod, Badung Regency, Bali",4.5,158,"https://www.google.com/maps/place/L'Assiette+Restaurant/@-8.6815251,115.1324814,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd2473c9389f237:0xacc695f63f4fadd6!8m2!3d-8.6815251!4d115.1675003?hl=id"
1643,Warung J. Pudak,"Jl. Raya Pasir Putih, Batununggul, Nusa Penida, Batununggul, Nusapenida, Kabupaten Klungkung, Bali 80771",,"8HG7+FQ Batununggul, Klungkung Regency, Bali",4.4,159,"https://www.google.com/maps/place/Warung+J.+Pudak/@-8.6567527,114.5897129,9z/data=!4m9!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m4!1s0x2dd27386508332e1:0x7bd872ccbb600b41!8m2!3d-8.6737965!4d115.5644228?hl=id"
1644,Warung kezia,"Jalan munduk kedungu no :18, Banjar Pengembungan, Denpasar, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351",,"942H+74 Pererenan, Badung Regency, Bali",4.6,160,"https://www.google.com/maps/place/Warung+kezia/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd23870ee74de71:0xbda53cd71d4f292f!8m2!3d-8.649284!4d115.127759?hl=id"
1645,el crudo canggu,"banjar padang linjong, desa, Jl. Padanglinjong No.7, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",,"945Q+GR Canggu, Badung Regency, Bali",4.7,160,"https://www.google.com/maps/place/el+crudo+canggu/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd238623d6bcab1:0x1782c35989a0ff6b!8m2!3d-8.6411992!4d115.1396181?hl=id"
1647,La Coccinella,"Jl. Kartika Plaza, Kuta, Kabupaten Badung, Bali 80361",,"75GC+FH Kuta, Badung Regency, Bali",4.2,161,"https://www.google.com/maps/place/La+Coccinella/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Gianyar+Regency,+Bali!6e5!3m4!1s0x2dd246bb5457abc3:0x16998f46df2a54f4!8m2!3d-8.7237759!4d115.1714272?hl=id"
1648,Cempaka Belimbing Villas,"Jalan Raya Belimbing, Banjar Suradadi, Belimbing Village, Pupuan, Belimbing, Tabanan, Tabanan Regency, Bali 82163",cempakabelimbing.com,"H2HH+2C Belimbing, Tabanan Regency, Bali",4.3,161,"https://www.google.com/maps/place/Cempaka+Belimbing+Villas/@-8.422376,114.8885173,11z/data=!4m12!1m3!2m2!1srestaurants+in+Tabanan+Regency,+Bali!6e5!3m7!1s0x2dd22ecb7ce6d9ab:0x87a105d43339d72f!5m2!4m1!1i2!8m2!3d-8.422376!4d115.028593?hl=id"
1649,Traveloka Bali Office,"White House Building, Blok 7, Jl. Dewi Sri No.23, Legian, Kuta, Kabupaten Badung, Bali 80361",traveloka.com,"75VH+73 Legian, Badung Regency, Bali",4.2,161,"https://www.google.com/maps/place/Traveloka+Bali+Office/@-8.5138464,115.265584,10z/data=!4m9!1m3!2m2!1sobjek+wisata+di+bali!6e1!3m4!1s0x2dd246cf68edd743:0x62ca24fc48d51d39!8m2!3d-8.7068113!4d115.1777158?hl=id"
1650,Tempted Restaurant & Lounge Bali,"Jl. Lb. Sari No.25 B, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",temptedbali.com,"85F5+8M North Kuta, Badung Regency, Bali",4.7,162,"https://www.google.com/maps/place/Tempted+Restaurant+%26+Lounge+Bali/@-8.657239,115.0125274,11z/data=!4m8!1m2!2m1!1srestaurants+in+Badung+Regency,+Bali!3m4!1s0x2dd247149ff0109b:0x663165c910dad695!8m2!3d-8.6766694!4d115.1592238?hl=id"
1651,Retro Beach Restaurant,"Jl. Kusuma Sari, Sanur Kauh, Kec. Denpasar Sel., Kota Denpasar, Bali",,"77Q4+F3 Sanur Kauh, Denpasar City, Bali",4.2,162,"https://www.google.com/maps/place/Retro+Beach+Restaurant/@-8.6703321,115.2031965,13z/data=!4m9!1m3!2m2!1srestaurants+in+Denpasar+Regency,+Bali!6e5!3m4!1s0x2dd2419430c0b1ad:0x1647c66f5c9f108b!8m2!3d-8.7112643!4d115.2552218?hl=id"
1653,Pizzaria,"Hyatt Regency Bali, Jl. Danau Tamblingan No.89, Sanur, Denpasar Selatan, Denpasar City, Bali 80228",hyatt.com,"77W7+QP Sanur, Denpasar City, Bali",4.6,162,"https://www.google.com/maps/place/Pizzaria/@-8.6703321,115.2031965,13z/data=!4m8!1m2!2m1!1srestaurants+in+Denpasar+Regency,+Bali!3m4!1s0x2dd241c644c12685:0x5fcbaacd54ba0fc9!8m2!3d-8.7030385!4d115.2643379?hl=id"
1656,5GX Bali,"Jalan Legian No.99, Legian, Kuta, Kabupaten Badung, Bali 80361",,"75JF+VQ Kuta, Badung Regency, Bali",4.6,162,"https://www.google.com/maps/place/5GX+Bali/@-8.5066963,115.0803123,10z/data=!4m9!1m3!2m2!1sobjek+wisata+di+bali!6e1!3m4!1s0x2dd246c6c2b664e3:0x87bf7e718fc653ec!8m2!3d-8.7178511!4d115.174477?hl=id"
1657,Ema Bali Restaurant,"DFS Galleria, Lantai 2, Jl. I Gusti Ngurah Rai (By Pass Ngurah Rai), Kuta, Kabupaten Badung, Bali 80361",,"75GJ+JV Kuta, Badung Regency, Bali",3.9,163,"https://www.google.com/maps/place/Ema+Bali+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd246b2030f2da3:0x6f504190295586e2!8m2!3d-8.7234253!4d115.1821822?hl=id"
1658,Pica Pica Churrasqueria,"Bali Collection, Benoa, Nusa Dua, Badung Regency, Bali 80361",pica-pica.com,"56XH+6X Benoa, Badung Regency, Bali",4.2,163,"https://www.google.com/maps/place/Pica+Pica+Churrasqueria/@-8.8019847,115.0899212,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2432f5b4c2f39:0xc92ee9e7a1352ab0!8m2!3d-8.8019847!4d115.2299969?hl=id"
1659,Ocean Hai Jimbaran Grilled & Chinese Seafood Restaurant,"Jl. Pantai Kedonganan No.20, Kedonganan, Kuta, Kabupaten Badung, Bali 80361",oceanhairestaurant.com,"65R9+CH Kuta, Badung Regency, Bali",4.4,163,"https://www.google.com/maps/place/Ocean+Hai+Jimbaran+Grilled+%26+Chinese+Seafood+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2452faa484de1:0x23c55808fa5445af!8m2!3d-8.7589567!4d115.1688984?hl=id"
1660,Rumah Makan Midori,"Jl. Merdeka, Kawan, Kec. Bangli, Kabupaten Bangli, Bali 80614",,"G9P3+3M Kawan, Bangli Regency, Bali",4.4,163,"https://www.google.com/maps/place/Rumah+Makan+Midori/@-8.657239,115.0125274,9z/data=!4m9!1m3!2m2!1srestaurants+in+Bangli+Regency,+Bali!6e5!3m4!1s0x2dd219c20d1fe98d:0x6bb1952df7b0048d!8m2!3d-8.4648372!4d115.3542244?hl=id"
1661,Samadi Bali,"Jl. Padang Linjong No.39, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361",samadibali.com,"944P+9W Canggu, Badung Regency, Bali",4.3,163,"https://www.google.com/maps/place/Samadi+Bali/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m4!1s0x2dd238634fc87aff:0x262d3cc9eef79c32!8m2!3d-8.644013!4d115.137269?hl=id"
1664,Warung Padang Kecag,"Jl. Mendira, Candidasa, Sengkidu, Manggis, Sengkidu, Kec. Manggis, Kabupaten Karangasem, Bali 80871",,"FHW2+HF Sengkidu, Karangasem Regency, Bali",4.4,163,"https://www.google.com/maps/place/Warung+Padang+Kecag/@-8.6568036,114.5904003,9z/data=!4m9!1m3!2m2!1srestaurants+in+Karangasem+Regency,+Bali!6e5!3m4!1s0x2dd20f27254a0067:0x904c205e514a060a!8m2!3d-8.503524!4d115.551177?hl=id"
1666,Wr. Lemo,"0361 7993819, Jl. Batukaru No.72, Wanasari, Kec. Tabanan, Kabupaten Tabanan, Bali 82181",sites.google.com,"G4CP+VC Wanasari, Tabanan Regency, Bali",4.2,163,"https://www.google.com/maps/place/Wr.+Lemo/@-8.6570861,115.010465,11z/data=!4m9!1m3!2m2!1srestaurants+in+Tabanan+Regency,+Bali!6e5!3m4!1s0x2dd225215ba61491:0x893e9ac94809a4e6!8m2!3d-8.4778602!4d115.1360918?hl=id"
1667,Shima Teppanyaki & Shabu Shabu,"Petitenget St No.5E, Kerobokan Kelod, North Kuta, Badung Regency, Bali 80361",shimateppanyaki.com,"85H7+4P Kerobokan Kelod, Badung Regency, Bali",4.6,164,"https://www.google.com/maps/place/Shima+Teppanyaki+%26+Shabu+Shabu/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2476a907e1043:0xf64af511173733c4!8m2!3d-8.672135!4d115.164318?hl=id"
1668,Warung Tomat Pizza and Pasta,"Depan GOR Bhuana Patra, Jl. Udayana No.8, Banjar Jawa, Buleleng, Buleleng Regency, Bali 81114",warung-tomat.com,"V3MQ+PM Banjar Jawa, Buleleng Regency, Bali",4.5,164,"https://www.google.com/maps/place/Warung+Tomat+Pizza+and+Pasta/@-8.1157068,114.5288833,9z/data=!4m8!1m2!2m1!1srestaurants+in+Buleleng+Regency,+Bali!3m4!1s0x2dd19a74962336eb:0xdb169e7b32bdf84a!8m2!3d-8.1157068!4d115.089186?hl=id"
1669,Ocean Terrace Restaurant,"mendira beach, Jl. Raya Candidasa, Sengkidu, Kec. Manggis, Kabupaten Karangasem, Bali 80871",candibeachbali.com,"FHW2+6R Sengkidu, Karangasem Regency, Bali",4.6,164,"https://www.google.com/maps/place/Ocean+Terrace+Restaurant/@-8.6568036,114.5904003,9z/data=!4m8!1m2!2m1!1srestaurants+in+Karangasem+Regency,+Bali!3m4!1s0x2dd20f276f2effdb:0xfa59c75cb31a3a66!8m2!3d-8.5044353!4d115.5520875?hl=id"
1672,Next Level Cafe Ceningan,"Jl. Nusa Ceningan, Lembongan, Nusapenida, Kabupaten Klungkung, Bali 80771",,"7CXV+J3 Lembongan, Klungkung Regency, Bali",4.4,164,"https://www.google.com/maps/place/Next+Level+Cafe+Ceningan/@-8.6567527,114.5897129,9z/data=!4m9!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m4!1s0x2dd26dc40e076ff9:0x12ff5cb5eb13be96!8m2!3d-8.7009301!4d115.4427067?hl=id"
1673,Warung Batan Sabo,"Jl. Ped - Buyuk, Batununggul, Nusapenida, Kabupaten Klungkung, Bali 80771",,"8HG6+7Q Batununggul, Klungkung Regency, Bali",4.5,164,"https://www.google.com/maps/place/Warung+Batan+Sabo/@-8.6567527,114.5897129,9z/data=!4m9!1m3!2m2!1srestaurants+in+Klungkung+Regency,+Bali!6e5!3m4!1s0x2dd27385d9abea35:0xc7c12a3b4b60bfb3!8m2!3d-8.6743706!4d115.5618988?hl=id"
1674,Kampung Bule Restaurant,"Jl. Nusa Dua, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",kampungbule.blogspot.co.id,"56RF+RJ Benoa, Badung Regency, Bali",3.7,165,"https://www.google.com/maps/place/Kampung+Bule+Restaurant/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Badung+Regency,+Bali!6e5!3m4!1s0x2dd2433273f18949:0xc729b330ff3c8bba!8m2!3d-8.807887!4d115.224076?hl=id"
1676,The Restaurant at The Legian,"Jl. Kayu Aya, Seminyak, beach, Kabupaten Badung, Bali",,"8583+78 Seminyak, Badung Regency, Bali",4.6,165,"https://www.google.com/maps/place/The+Restaurant+at+The+Legian/@-8.657239,115.0125274,11z/data=!4m9!1m3!2m2!1srestaurants+in+Buleleng+Regency,+Bali!6e5!3m4!1s0x2dd2405ddf670efd:0x721f7de1fd8622e3!8m2!3d-8.6843561!4d115.1533328?hl=id"
