,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL
0,WISATA EDUKASIKA,"Jl. Raya Kasongan Sentanan RT.06, Kajen, Bangunjiwo, Kec. Kasihan, Bantul, Daerah Istimewa Yogyakarta 55184",wisata-edukasi.com,"584P+6J Bangunjiwo, Bantul Regency, Special Region of Yogyakarta",5,1,"https://www.google.com/maps/place/WISATA+EDUKASIKA/@-7.8172993,109.9866025,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a578e8988fb67:0x6a0b8b09a52b7720!8m2!3d-7.8444068!4d110.3365913!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhkgEPdHJhaW5pbmdfY2VudGVy?hl=id"
1,PaketWisataJogja75,"Jl. Srandakan, Km.2, Brosot, Caturharjo, Pandak, Bantul, Yogyakarta, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55761",paketwisatajogja75.com,"365P+XP Brosot, Kulon Progo Regency, Special Region of Yogyakarta",5,1,"https://www.google.com/maps/place/PaketWisataJogja75/@-7.940013,109.9566976,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7afe763929212f:0xa4f41a44b6e41d3a!8m2!3d-7.940013!4d110.236849!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhkgENdHJhdmVsX2FnZW5jeQ?hl=id"
2,OJEK WISATA YOGYA,"Suryatmajan, Danurejan, Yogyakarta City, Special Region of Yogyakarta 55213",,"6939+QQ Suryatmajan, Yogyakarta City, Special Region of Yogyakarta",5,1,"https://www.google.com/maps/place/OJEK+WISATA+YOGYA/@-7.9413718,110.1445831,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a5933902930ef:0xbc138c2dc0bbf9ae!8m2!3d-7.7955798!4d110.3694896!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhkgENdHJhdmVsX2FnZW5jeQ?hl=id"
3,Domus Loji,"Unknown street, Gayam, Banyuroto, Nanggulan, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55671",,"652C+3J Banyuroto, Kulon Progo Regency, Special Region of Yogyakarta",5,1,"https://www.google.com/maps/place/Domus+Loji/@-7.818038,109.986619,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7af17d8e4cfbfb:0x7d5545bb452106df!8m2!3d-7.7998108!4d110.1715283!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb5IBEHBsYWNlX29mX3dvcnNoaXA?hl=id"
5,Wahana Wisata,"Jl. Tj. No.321, Sanggrahan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,"69VX+MQ Condongcatur, Sleman Regency, Special Region of Yogyakarta",5,1,"https://www.google.com/maps/place/Wahana+Wisata/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a59a10001a077:0x68364745c596687c!8m2!3d-7.7558079!4d110.3993664!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQ10cmF2ZWxfYWdlbmN5?hl=id"
6,Jeep wisata merapi,"Jl. Tlogo Putri Gg. Gareng, Kaliurang, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",jeepwisatamerapi.business.site,"9CXH+69 Hargobinangun, Sleman Regency, Special Region of Yogyakarta",5,1,"https://www.google.com/maps/place/Jeep+wisata+merapi/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a67c11959239b:0xc86352d0bb890410!8m2!3d-7.601937!4d110.4283594!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQt0b3VyX2FnZW5jeQ?hl=id"
7,Pantai kukup,"Tahunan, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55167",,"59XM+2W Tahunan, Yogyakarta City, Special Region of Yogyakarta",4,1,"https://www.google.com/maps/place/Pantai+kukup/@-8.1703641,110.3724932,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7a57b5f629be8d:0x3d5b00307ffeef12!8m2!3d-7.8023546!4d110.3848568!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARJ0b3VyaXN0X2F0dHJhY3Rpb24?hl=id"
8,Titik Lokasi Goa Pindul,"Dusun Gelaran 2, Jl. Goa Pindul, Seropan, Bejiharjo, Kec. Karangmojo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55891",,"3J9X+M6 Bejiharjo, Gunung Kidul Regency, Special Region of Yogyakarta",5,1,"https://www.google.com/maps/place/Titik+Lokasi+Goa+Pindul/@-8.0961535,110.1548969,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7a4b3c0b3fe41b:0x1aff758a91624343!8m2!3d-7.930764!4d110.648088!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARp0b3VyaXN0X2luZm9ybWF0aW9uX2NlbnRlcg?hl=id"
9,Garuda,"Rejowinangun, Kotagede, Yogyakarta City, Special Region of Yogyakarta 55172",garuda-indonesia.com,"59PV+6Q Rejowinangun, Yogyakarta City, Special Region of Yogyakarta",4,2,"https://www.google.com/maps/place/Garuda/@-7.9317561,110.1520157,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a576cc44b1241:0x175e4430f9119cc2!8m2!3d-7.8143894!4d110.394407!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhkgEHYWlybGluZQ?hl=id"
10,Jogja Travel Wisata,"Jl. Karangbendo Kulon No.277, Jaranan, Banguntapan, Kec. Banguntapan, Bantul, Daerah Istimewa Yogyakarta 55198",jogjatravelwisata.com,"6C54+R2 Banguntapan, Bantul Regency, Special Region of Yogyakarta",4.5,2,"https://www.google.com/maps/place/Jogja+Travel+Wisata/@-7.9410486,110.1445762,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a59e0e16ec6e9:0x8c1a7dd82107010!8m2!3d-7.7904408!4d110.4051129!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBDXRyYXZlbF9hZ2VuY3k?hl=id"
11,Obyek wisata watu bulus,"Siwalan, Sentolo, Kulon Progo Regency, Special Region of Yogyakarta 55664",,"566C+JF Sentolo, Kulon Progo Regency, Special Region of Yogyakarta",3,2,"https://www.google.com/maps/place/Obyek+wisata+watu+bulus/@-7.8172993,109.9866025,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7afb9010f20571:0xcce44b493f0c3784!8m2!3d-7.8384804!4d110.2211396!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEnRvdXJpc3RfYXR0cmFjdGlvbg?hl=id"
12,Walkingtourbin,"Panembahan, Kraton, Yogyakarta City, Special Region of Yogyakarta 55133",facebook.com,"59R6+HV Panembahan, Yogyakarta City, Special Region of Yogyakarta",5,2,"https://www.google.com/maps/place/Walkingtourbin/@-7.7900282,110.2961221,12z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a5760af049391:0x26ffb326ff65d7ce!8m2!3d-7.808601!4d110.3622025!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEnRvdXJpc3RfYXR0cmFjdGlvbg?hl=id"
13,Sumber Alam. PO,"Komplek Ruko Ngeseng No. 2, JL Nasional 3, Sentolo, Kali Bondol, Sentolo, Kec. Sentolo, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55664",sumberalam.co.id,"56FF+5V Sentolo, Kulon Progo Regency, Special Region of Yogyakarta",5,2,"https://www.google.com/maps/place/Sumber+Alam.+PO/@-7.9390612,110.2072953,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7afa233b12b2a5:0xa5c670527dc5039e!8m2!3d-7.8270118!4d110.2246745!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb5IBDXRyYXZlbF9hZ2VuY3k?hl=id"
14,TPR Wisata Menoreh Barat,"Girinyono, Sendangsari, Pengasih, Kulon Progo Regency, Special Region of Yogyakarta 55652",,"54QR+54 Sendangsari, Kulon Progo Regency, Special Region of Yogyakarta",5,2,"https://www.google.com/maps/place/TPR+Wisata+Menoreh+Barat/@-7.940013,109.9566976,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7afbf6abe2a89d:0x70024b9373a1686a!8m2!3d-7.8121297!4d110.1402938!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgEadG91cmlzdF9pbmZvcm1hdGlvbl9jZW50ZXI?hl=id"
15,Proman hill,"Tritis, Ngargosari, Samigaluh, Kulon Progo Regency, Special Region of Yogyakarta 55673",,"84XW+PM Ngargosari, Kulon Progo Regency, Special Region of Yogyakarta",5,2,"https://www.google.com/maps/place/Proman+hill/@-7.8202403,110.0938245,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7af3db795606e3:0x2f95d84531aba40a!8m2!3d-7.6507043!4d110.1466875!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgESdG91cmlzdF9hdHRyYWN0aW9u?hl=id"
16,kali joho,"Plampang III, Kalirejo, Kokap, Kulon Progo Regency, Special Region of Yogyakarta 55653",,"53PG+7F Kalirejo, Kulon Progo Regency, Special Region of Yogyakarta",5,2,"https://www.google.com/maps/place/kali+joho/@-7.8202403,110.0938245,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7ae5bfdc7db2bd:0xab9a54c4c48fc6b5!8m2!3d-7.8142664!4d110.0762329!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgESdG91cmlzdF9hdHRyYWN0aW9u?hl=id"
17,Spot Hunting Jangkang,"Jl. St. Kalimenur, Kalimenur, Sukoreno, Kec. Sentolo, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55664",,"46M3+P9 Sukoreno, Kulon Progo Regency, Special Region of Yogyakarta",5,2,"https://www.google.com/maps/place/Spot+Hunting+Jangkang/@-7.9747776,109.9137027,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7afbaa166cb9d7:0xb1b1d49cff65317c!8m2!3d-7.8656571!4d110.2034815!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgESdG91cmlzdF9hdHRyYWN0aW9umgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU00WDNFelVscFJFQUU?hl=id"
18,Taman Kalidjoho,"Tegalsari, Ngargosari, Samigaluh, Kulon Progo Regency, Special Region of Yogyakarta 55673",,"84PX+C7 Ngargosari, Kulon Progo Regency, Special Region of Yogyakarta",5,2,"https://www.google.com/maps/place/Taman+Kalidjoho/@-7.8202403,110.0938245,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7af314f2c1b475:0xddf91fd1fe0c2b2!8m2!3d-7.66388!4d110.148161!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgESdG91cmlzdF9hdHRyYWN0aW9u?hl=id"
20,Pemancingan Kampung Flory,"Panglikan, Tridadi, Sleman, Sleman Regency, Special Region of Yogyakarta 55511",,"78JX+8G Tridadi, Sleman Regency, Special Region of Yogyakarta",4.5,2,"https://www.google.com/maps/place/Pemancingan+Kampung+Flory/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a598daa84ab55:0x802a06feba5058b3!8m2!3d-7.7192312!4d110.3488087!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARJ0b3VyaXN0X2F0dHJhY3Rpb24?hl=id"
21,"Taman Wisata Kunang-Kunang, Sumberrejo","Ngemplak, Sumberejo, Tempel, Sleman Regency, Special Region of Yogyakarta 55552",,"87FX+P5 Sumberejo, Sleman Regency, Special Region of Yogyakarta",4.5,2,"https://www.google.com/maps/place/Taman+Wisata+Kunang-Kunang,+Sumberrejo/@-7.6430482,110.149449,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7af5061c7aee91:0xfff6e6ec3037d25b!8m2!3d-7.6756561!4d110.2979519!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARJ0b3VyaXN0X2F0dHJhY3Rpb24?hl=id"
22,Fotografer Wisata Tebing Breksi,"Gn. Sari, Sambirejo, Prambanan, Sleman Regency, Special Region of Yogyakarta 55572",business.site,"6G82+WJ Sambirejo, Sleman Regency, Special Region of Yogyakarta",5,2,"https://www.google.com/maps/place/Fotografer+Wisata+Tebing+Breksi/@-7.9414886,110.1442342,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a5ba260c32e15:0x7ae489d6f61e005c!8m2!3d-7.7826373!4d110.5015838!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQxwaG90b2dyYXBoZXI?hl=id"
23,Gapura Ngepas Lor,"Jl. Balong - Degolan, Ngepalor, Donoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",ngepaslor.wordpress.com,"89FJ+WG Donoharjo, Sleman Regency, Special Region of Yogyakarta",4,2,"https://www.google.com/maps/place/Gapura+Ngepas+Lor/@-7.9413718,110.1445831,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a5f20bfbe11f7:0xa3ee5c369549bcab!8m2!3d-7.6752298!4d110.3812895!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARJ0b3VyaXN0X2F0dHJhY3Rpb24?hl=id"
24,Renaya Griya Guest House Umbulharjo,"Jalan Pakel Baru Selatan Gang Blimbing, np 13 c u, Sorosutan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162",,"5CH3+73 Sorosutan, Yogyakarta City, Special Region of Yogyakarta",4.3,3,"https://www.google.com/maps/place/Renaya+Griya+Guest+House+Umbulharjo/@-7.8172993,109.9866025,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a57ca2680dc53:0x1a3b5ab912245a1f!8m2!3d-7.8218034!4d110.4026409!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEGhvdF9zcHJpbmdfaG90ZWw?hl=id"
25,Babon Aniem Kotagede,"Jl. Mondorakan, Prenggan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55192",,"59CX+RR Prenggan, Yogyakarta City, Special Region of Yogyakarta",4.7,3,"https://www.google.com/maps/place/Babon+Aniem+Kotagede/@-7.8675423,110.0066054,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a5718ff99bbc9:0xcadb96bab7d4299f!8m2!3d-7.8278832!4d110.3995442!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhkgETaGlzdG9yaWNhbF9sYW5kbWFyaw?hl=id"
27,SD Lemahrubuh,"Lemahrubuh, Dukuh 2, Selopamioro, Kec. Imogiri, Bantul, Daerah Istimewa Yogyakarta 55782",,"3C34+7F Selopamioro, Bantul Regency, Special Region of Yogyakarta",5,3,"https://www.google.com/maps/place/SD+Lemahrubuh/@-7.9468478,110.1260554,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a54b9ba408dad:0x6f640a45f40c3a3c!8m2!3d-7.9468478!4d110.4062068!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQZzY2hvb2w?hl=id"
28,Rental Mobil di Jogja | Salsa Trans,"Gg. Merpati, Jombor Kidul, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",sewamobiljogja.id,"69X8+94 Sinduadi, Sleman Regency, Special Region of Yogyakarta",5,3,"https://www.google.com/maps/place/Rental+Mobil+di+Jogja+%7C+Salsa+Trans/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a58f7720bc24f:0xdaa54289541d4cf7!8m2!3d-7.7515633!4d110.3653554!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARFjYXJfcmVudGFsX2FnZW5jeQ?hl=id"
29,WISATA CANDI SARI,"Bendan, Tirtomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",,"6FQF+9J Tirtomartani, Sleman Regency, Special Region of Yogyakarta",4.7,3,"https://www.google.com/maps/place/WISATA+CANDI+SARI/@-7.9414886,110.1442342,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a5af7d853edcf:0x7f9df56015c95bae!8m2!3d-7.7615828!4d110.4740437!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQpyZXN0YXVyYW50?hl=id"
30,Tanggulasi,"Batas Bendungan, Bendungan, Karangmojo, Gunung Kidul Regency, Special Region of Yogyakarta 55891",,"2JWM+MC Bendungan, Gunung Kidul Regency, Special Region of Yogyakarta",4.7,3,"https://www.google.com/maps/place/Tanggulasi/@-8.1475664,110.3160981,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7bb4b14165c78f:0xd39a405f65b13244!8m2!3d-7.9533468!4d110.633531!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARNoaXN0b3JpY2FsX2xhbmRtYXJr?hl=id"
31,Telaga Embung Ngrinjing,"Wunut, RT.004/RW.005, Gude III, Sumberwungu, Tepus, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881",,"VMV7+QQ Sumberwungu, Gunung Kidul Regency, Special Region of Yogyakarta",5,3,"https://www.google.com/maps/place/Telaga+Embung+Ngrinjing/@-8.1288246,110.2686249,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7bb751b6cff185:0x424065590e17c460!8m2!3d-8.1056066!4d110.6644747!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARJ0b3VyaXN0X2F0dHJhY3Rpb24?hl=id"
32,Air Terjun Sribubidadari,"Unnamed Road, Gritak, Gari, Kec. Wonosari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55851",,"3HRR+XM Gari, Gunung Kidul Regency, Special Region of Yogyakarta",3.7,3,"https://www.google.com/maps/place/Air+Terjun+Sribubidadari/@-8.1292459,110.2760688,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7a4d54b6a221ff:0x1fed56234950939f!8m2!3d-7.9075014!4d110.5916952!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARJ0b3VyaXN0X2F0dHJhY3Rpb24?hl=id"
33,Tiket Goa Pindul,"Gelaran 2, Bejiharjo, Karangmojo, Gunung Kidul Regency, Special Region of Yogyakarta 55891",,"3J9X+R5 Bejiharjo, Gunung Kidul Regency, Special Region of Yogyakarta",5,3,"https://www.google.com/maps/place/Tiket+Goa+Pindul/@-8.033375,110.2787889,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7a4bcf44c83c81:0x272c40d70585bd01!8m2!3d-7.93038!4d110.6479889!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARJ0b3VyaXN0X2F0dHJhY3Rpb24?hl=id"
34,"Gunung Gudel Warung Kopi, Homestay, dan Edukasi","Walisoko Margosari, Pengasih, Wates, Secang, Sendangsari, Pengasih, Kulon Progo Regency, Special Region of Yogyakarta 55652",,"55F5+WH Sendangsari, Kulon Progo Regency, Special Region of Yogyakarta",5,4,"https://www.google.com/maps/place/Gunung+Gudel+Warung+Kopi,+Homestay,+dan+Edukasi/@-7.940013,109.9566976,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7afb3b0d354ecf:0x87a5887e7821ae13!8m2!3d-7.82524!4d110.1589718!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgESdG91cmlzdF9hdHRyYWN0aW9u?hl=id"
35,Menara Pelangi,"Tegiri 1, Hargowilis, Kokap, Kulon Progo Regency, Special Region of Yogyakarta 55653",,"54H5+3Q Hargowilis, Kulon Progo Regency, Special Region of Yogyakarta",4.8,4,"https://www.google.com/maps/place/Menara+Pelangi/@-7.939368,109.9622645,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7ae514b9b13963:0x54f45ec761cd8a38!8m2!3d-7.8223688!4d110.1094735!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgESdG91cmlzdF9hdHRyYWN0aW9u?hl=id"
36,Harga Tiket Masuk Goa Pindul,"Goa Pindul Jogja, Karang Lor, Karang Lor, Bejiharjo, Kec. Karangmojo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55891",goapinduljogja.weebly.com,"3JGV+26 Bejiharjo, Gunung Kidul Regency, Special Region of Yogyakarta",2,4,"https://www.google.com/maps/place/Harga+Tiket+Masuk+Goa+Pindul/@-7.924976,110.3628713,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a4b9c7b938295:0xaa84ea4fc03e66f4!8m2!3d-7.9249666!4d110.642994!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARFzcG9ydF90b3VyX2FnZW5jeQ?hl=id"
37,Seputar Wisata,"Gg. Gareng, Kaliurang, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",seputarwisata.com,"9CWH+Q8 Hargobinangun, Sleman Regency, Special Region of Yogyakarta",5,4,"https://www.google.com/maps/place/Seputar+Wisata/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a67f94586ec9b:0xfe70c3e94f6626c!8m2!3d-7.6031424!4d110.4283363!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQ10cmF2ZWxfYWdlbmN5?hl=id"
38,Giri Selakandha,"Wunung, Wonosari, Gunung Kidul Regency, Special Region of Yogyakarta 55851",,"XHGF+23 Wunung, Gunung Kidul Regency, Special Region of Yogyakarta",3.5,4,"https://www.google.com/maps/place/Giri+Selakandha/@-8.024913,110.2924786,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7bb386a9abbabf:0x5238bf628abd67a5!8m2!3d-8.024913!4d110.57263!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySAQt0b3VyX2FnZW5jeQ?hl=id"
40,Kali suci,"Jl. Kalisuci, Jonge, Pacarejo, Kec. Semanu, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55893",,"XJQP+JX Pacarejo, Gunung Kidul Regency, Special Region of Yogyakarta",4.8,4,"https://www.google.com/maps/place/Kali+suci/@-8.1834785,110.4039398,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7bb58c5bde93cb:0x663e7d7b266956d3!8m2!3d-8.0109333!4d110.6374046!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjVkRnB5YlZaQkVBRQ?hl=id"
41,Goa lowo,"Sangrahan, Umbulrejo, Ponjong, Gunung Kidul Regency, Special Region of Yogyakarta 55892",plataransumbergiri.blogspot.com,"3P2J+9F Umbulrejo, Gunung Kidul Regency, Special Region of Yogyakarta",4,4,"https://www.google.com/maps/place/Goa+lowo/@-8.1861596,110.4115274,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7bcb4f246761c1:0x7c42be6712da1e5!8m2!3d-7.9490356!4d110.7312002!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARJ0b3VyaXN0X2F0dHJhY3Rpb24?hl=id"
