,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL
944,Warungboto Site,"Jl. Veteran No.77, Warungboto, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55164",,"59QV+V7 Warungboto, Yogyakarta City, Special Region of Yogyakarta",4.4,"5,374","https://www.google.com/maps/place/Warungboto+Site/@-7.8102685,110.3581324,13z/data=!4m9!1m2!2m1!1sobjek+wisata+near+yogyakarta!3m5!1s0x2e7a576dd45f6243:0x47c4825dd428cf01!8m2!3d-7.8102685!4d110.3931513!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBE2hpc3RvcmljYWxfbGFuZG1hcmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnphazk2UW1kblJSQUI?hl=id"
946,Alun-alun Wonosari Gunungkidul,"Madusari, Wonosari, Gunung Kidul Regency, Special Region of Yogyakarta 55851",,"2JM2+Q9 Wonosari, Gunung Kidul Regency, Special Region of Yogyakarta",4.4,"5,411","https://www.google.com/maps/place/Alun-alun+Wonosari+Gunungkidul/@-8.1475664,110.3160981,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7bb34915ef70c3:0x63dbb2f651bbb183!8m2!3d-7.9655412!4d110.6008827!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySAQRwYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5uT0hOTE9FeEJFQUU?hl=id"
947,Taman Pelangi Jogja,"Jl. Ring Road Utara, Jongkang, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",,"69X9+QF Sariharjo, Sleman Regency, Special Region of Yogyakarta",4.3,"5,449","https://www.google.com/maps/place/Taman+Pelangi+Jogja/@-7.8104988,110.3504504,12z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a58f975c66097:0x99331d342ee5862d!8m2!3d-7.7505259!4d110.3687049!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBDmFtdXNlbWVudF9wYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5SZGpsbE1VUlJFQUU?hl=id"
949,Taman Sungai Mudal,"Banyunganti, Jatimulyo, Girimulyo, Kulon Progo Regency, Special Region of Yogyakarta 55674",ekowisatasungaimudal.com,"64P8+VF Jatimulyo, Kulon Progo Regency, Special Region of Yogyakarta",4.6,"5,465","https://www.google.com/maps/place/Taman+Sungai+Mudal/@-7.9456084,110.1605478,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7aee4a6fe974b7:0xc8f1e183fc8e2531!8m2!3d-7.7628136!4d110.1161626!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNMGNXSjJVV1YzRUFF?hl=id"
953,The Westlake Resort Jogja,"Jalan Ringroad Barat Bedog, Baturan, Trihanggo, Gamping, Sleman Regency, Special Region of Yogyakarta 55291",thewestlakejogja.com,"783Q+22 Trihanggo, Sleman Regency, Special Region of Yogyakarta",4.6,"5,518","https://www.google.com/maps/place/The+Westlake+Resort+Jogja/@-7.8172993,109.9866025,10z/data=!4m13!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m8!1s0x2e7a588499d7eacd:0x1ef27feac41bea70!5m2!4m1!1i2!8m2!3d-7.747496!4d110.337578!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBDHJlc29ydF9ob3RlbA?hl=id"
954,Sambisari Temple,"Jl. Candi Sambisari, Sambisari, Purwomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",purbakalayogya.com,"6CQW+2R Purwomartani, Sleman Regency, Special Region of Yogyakarta",4.6,"6,226","https://www.google.com/maps/place/Sambisari+Temple/@-7.8172993,109.9866025,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a5a39b544a4ab:0xd8f5c2d79ac124f3!8m2!3d-7.7625251!4d110.4470357!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBDGhpbmR1X3RlbXBsZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VRd05tOVFPV3hCUlJBQg?hl=id"
956,Grand Mercure Yogyakarta Adi Sucipto,"Jl. Laksda Adisucipto No.80, Demangan Baru, Caturtunggal, Sleman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55281",all.accor.com,"698R+GX Caturtunggal, Sleman Regency, Special Region of Yogyakarta",4.6,"6,436","https://www.google.com/maps/place/Grand+Mercure+Yogyakarta+Adi+Sucipto/@-8.1384509,110.2973706,10z/data=!4m13!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m8!1s0x2e7a59c53e8f9e4f:0x428ec2bf72c50217!5m2!4m1!1i2!8m2!3d-7.7834655!4d110.3924562!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBBWhvdGVs?hl=id"
957,Museum Ullen Sentalu,"Jl. Boyong No.KM 25, Kaliurang, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",ullensentalu.com,"CC2F+V9 Hargobinangun, Sleman Regency, Special Region of Yogyakarta",4.7,"6,449","https://www.google.com/maps/place/Museum+Ullen+Sentalu/@-8.0110238,110.3452046,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a5e02fd790ab9:0xa3fe6035b0792671!8m2!3d-7.5978656!4d110.4233959!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBBm11c2V1bQ?hl=id"
959,Dieng Plateau,"Bakal Buntu, Bakal, Batur, Banjarnegara, Central Java",dieng.org,"QVPX+2Q Bakal, Banjarnegara, Central Java",4.6,"6,452","https://www.google.com/maps/place/Dieng+Plateau/@-7.2149012,109.6192871,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e700ce34714804d:0xf71779c2d538ad1!8m2!3d-7.2149012!4d109.8994385!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQ1oaXN0b3JpY19zaXRl?hl=id"
960,Studio Alam Gamplong,"Gamplong 1, Dukuh, Sumberrahayu, Kec. Moyudan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55563",instagram.com,"56VP+MM Sumberrahayu, Sleman Regency, Special Region of Yogyakarta",4.4,"6,833","https://www.google.com/maps/place/Studio+Alam+Gamplong/@-7.8176686,109.9866108,10z/data=!4m9!1m2!2m1!1sobjek+wisata+near+sleman!3m5!1s0x2e7af9ff6dd01d45:0x43db2ec637a30b5d!8m2!3d-7.8057936!4d110.2367304!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARByZWNvcmRpbmdfc3R1ZGlvmgEgQ2hSRFNVaE5NRzluUzBWSlEwRm5TVVJEY3pjNVJoQUI?hl=id"
961,De Mata Trick Eye Museum,"XT Square, Jl. Veteran No.150-151, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161",dematamuseum.com,"59MP+FV Pandeyan, Yogyakarta City, Special Region of Yogyakarta",4.4,"6,855","https://www.google.com/maps/place/De+Mata+Trick+Eye+Museum/@-7.809384,110.3235595,13z/data=!4m9!1m2!2m1!1sobjek+wisata+near+yogyakarta!3m5!1s0x2e7a570cd99720e1:0x93c125605f67d153!8m2!3d-7.8159784!4d110.3872467!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEW1vZGVybl9hcnRfbXVzZXVtmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ2WjA1RGRtMVJSUkFC?hl=id"
963,Wisata Kalibiru,"Jalan Waduk Sermo, Kokap, Hargowilis, Kalibiru, Hargowilis, Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653",wisatakalibiru.com,"54VH+P5 Hargowilis, Kulon Progo Regency, Special Region of Yogyakarta",4.4,"6,904","https://www.google.com/maps/place/Wisata+Kalibiru/@-7.8172993,109.9866025,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7aeff7861e0b91:0x5604e4ced3f4227e!8m2!3d-7.8057305!4d110.127969!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSUk5uTkhjWGRSUlJBQg?hl=id"
967,Yogyakarta International Airport (YIA),"Jl. Wates - Purworejo No.Km. 42, Area Kebun, Glagah, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654",yogyakarta-airport.co.id,"33X5+VJ Glagah, Kulon Progo Regency, Special Region of Yogyakarta",4.6,"7,048","https://www.google.com/maps/place/Yogyakarta+International+Airport+(YIA)/@-7.8202403,110.0938245,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7ae306ad999c39:0x13e6f2aec9af3e85!8m2!3d-7.9003073!4d110.059109!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgEVaW50ZXJuYXRpb25hbF9haXJwb3J0?hl=id"
968,Bakul sosis wates 2,"Terbah, Pengasih, Kulon Progo Regency, Special Region of Yogyakarta 55652",,"45R5+F7 Pengasih, Kulon Progo Regency, Special Region of Yogyakarta",4.4,"7,535","https://www.google.com/maps/place/Bakul+sosis+wates+2/@-7.940013,109.9566976,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+kulon+progo!6e1!3m5!1s0x2e7afb3b51c31deb:0xd7ee939e36041c1b!8m2!3d-7.8588682!4d110.1581429!15sCh1vYmplayB3aXNhdGEgbmVhciBrdWxvbiBwcm9nb1otCgxvYmplayB3aXNhdGEiHW9iamVrIHdpc2F0YSBuZWFyIGt1bG9uIHByb2dvkgEFZGluZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlJibkJtWnkxM1JSQUI?hl=id"
969,Merapi Volcano Museum,"Jl. Kaliurang No.Km, Banteng, Hargobinangun, Pakem, Sleman Regency, Special Region of Yogyakarta 55582",,"9CMF+JP Hargobinangun, Sleman Regency, Special Region of Yogyakarta",4.4,"7,580","https://www.google.com/maps/place/Merapi+Volcano+Museum/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a5e6ec08af943:0xa843109615445506!8m2!3d-7.6163349!4d110.4241545!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQZtdXNldW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkJlSEJUU1dSbkVBRQ?hl=id"
970,Agro Tourism Bhumi Merapi,"Jl. Kaliurang, Sawangan, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",,"9C5G+XH Hargobinangun, Sleman Regency, Special Region of Yogyakarta",4.5,"7,641","https://www.google.com/maps/place/Agro+Tourism+Bhumi+Merapi/@-7.8176686,109.9866108,10z/data=!4m9!1m2!2m1!1sobjek+wisata+near+sleman!3m5!1s0x2e7a60acafd671df:0xd2d3e41c9f632fd9!8m2!3d-7.6400866!4d110.4263534!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARJ0b3VyaXN0X2F0dHJhY3Rpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlRYM0o2U1ROblJSQUI?hl=id"
972,Puncak Sosok,"Jambon, Bawuran, Pleret, Bantul Regency, Special Region of Yogyakarta 55791",instagram.com,"4CHG+8F Bawuran, Bantul Regency, Special Region of Yogyakarta",4.6,"7,938","https://www.google.com/maps/place/Puncak+Sosok/@-7.8172993,109.9866025,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a56ab2b3ba907:0xf5f033d78fb5804c!8m2!3d-7.8716924!4d110.4261904!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEG5hdGlvbmFsX3Jlc2VydmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUk5jVzltY2pWblJSQUI?hl=id"
974,Lava Merapi and Alien Stone,"Jambu, Kepuharjo, Cangkringan, Sleman Regency, Special Region of Yogyakarta 55583",,"9FX4+34 Kepuharjo, Sleman Regency, Special Region of Yogyakarta",4.5,"8,105","https://www.google.com/maps/place/Lava+Merapi+and+Alien+Stone/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a671410281621:0xe6909eeca2a0786e!8m2!3d-7.6023375!4d110.4552585!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARJ0b3VyaXN0X2F0dHJhY3Rpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlJkVXRpU0c5blJSQUI?hl=id"
975,Embung Tambakboyo,"Ngringin, Condongcatur, Depok Sub-District, Sleman Regency, Special Region of Yogyakarta 55281",,"6CV8+G2 Condongcatur, Sleman Regency, Special Region of Yogyakarta",4.4,"8,547","https://www.google.com/maps/place/Embung+Tambakboyo/@-7.9413718,110.1445831,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a598356dbaf65:0xd1c1d58cb1d42109!8m2!3d-7.756227!4d110.4150131!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARV3YXRlcl90cmVhdG1lbnRfcGxhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTXdiblkyWlhkblJSQUI?hl=id"
979,Bukit Paralayang Watugupit,"Area Hutan, Giricahyo, Purwosari, Gunung Kidul Regency, Special Region of Yogyakarta 55872",,"X8FW+79 Giricahyo, Gunung Kidul Regency, Special Region of Yogyakarta",4.7,"9,562","https://www.google.com/maps/place/Bukit+Paralayang+Watugupit/@-8.1508415,110.3328338,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7baa1254b588c1:0xd78b48bf093653cc!8m2!3d-8.0268551!4d110.3459122!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnphWFZsU1VwM0VBRQ?hl=id"
980,Gedhe Kauman Mosque,"Alun-Alun Keraton, Jl. Kauman, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132",mesjidgedhe.or.id,"59W6+CW Ngupasan, Yogyakarta City, Special Region of Yogyakarta",4.8,"9,776","https://www.google.com/maps/place/Gedhe+Kauman+Mosque/@-7.8675423,110.0066054,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a578e5026fa8d:0xdc2b00d17c73aa18!8m2!3d-7.8039177!4d110.3622803!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBBm1vc3F1ZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNMGMyWTJOWE5SUlJBQg?hl=id"
981,Central Museum of the Air Force Dirgantara Mandala,"Kompleks Landasan Udara Adisucipto, Jl. Raya Janti, Karang Janbe, Banguntapan, Kec. Banguntapan, Bantul, Daerah Istimewa Yogyakarta 55282",tni-au.mil.id,"6C68+27 Banguntapan, Bantul Regency, Special Region of Yogyakarta",4.5,"9,825","https://www.google.com/maps/place/Central+Museum+of+the+Air+Force+Dirgantara+Mandala/@-7.8675423,110.0066054,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a5798c3e7637b:0x505f1eb0bb91bcf4!8m2!3d-7.7899338!4d110.4156788!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBBm11c2V1bZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSSmIzQklWMnQzUlJBQg?hl=id"
982,pt.BGLOBSTER baron,"Pantai baron area Pantai baron area, Rejosari, Kemadang, Kec. Tanjungsari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881",,"VGCX+JH Kemadang, Gunung Kidul Regency, Special Region of Yogyakarta",4.2,"9,943","https://www.google.com/maps/place/pt.BGLOBSTER+baron/@-8.1314541,110.2688597,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+gunung+kidul!6e1!3m5!1s0x2e7bba966798f245:0xc98e292552985137!8m2!3d-8.1283793!4d110.5489526!15sCh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWxaLgoMb2JqZWsgd2lzYXRhIh5vYmplayB3aXNhdGEgbmVhciBndW51bmcga2lkdWySARJ0b3VyaXN0X2F0dHJhY3Rpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTTBMVTFMWkdkUlJSQUI?hl=id"
983,Kotagede Traditional Market,"Jl. Mentaok Raya, Purbayan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55173",,"59CX+MW Purbayan, Yogyakarta City, Special Region of Yogyakarta",4.5,"10,249","https://www.google.com/maps/place/Kotagede+Traditional+Market/@-7.5978656,110.1432445,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a5718fb6c5bf7:0x8bea519e87424677!8m2!3d-7.8280395!4d110.3998042!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEnRyYWRpdGlvbmFsX21hcmtldA?hl=id"
984,Taman Kyai Langgeng - Tempat Wisata Magelang,"Jl. Cemp. No.6, Kemirirejo, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah 56122",kyailanggeng.com,"G685+4X Kemirirejo, Magelang City, Central Java",4.3,"10,431","https://www.google.com/maps/place/Taman+Kyai+Langgeng+-+Tempat+Wisata+Magelang/@-7.8172993,109.9866025,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a8f5d664f46d1:0xc3462bdf7e60f183!8m2!3d-7.4846629!4d110.2099982!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEnRvdXJpc3RfYXR0cmFjdGlvbg?hl=id"
986,Klithikan Pakuncen Market,"Jl. HOS Cokroaminoto No.34, Pakuncen, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55253",jogjakota.go.id,"6933+39 Pakuncen, Yogyakarta City, Special Region of Yogyakarta",4.3,"10,913","https://www.google.com/maps/place/Klithikan+Pakuncen+Market/@-7.8283312,110.1196435,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a57f5664d16f1:0x40c72b40294c7912!8m2!3d-7.7972053!4d110.3529219!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBD2J1c2luZXNzX2NlbnRlcg?hl=id"
988,Ratu Boko,"Jl. Raya Piyungan - Prambanan No.2, Gatak, Bokoharjo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 5572",borobudurpark.com,"6FHQ+QQ Bokoharjo, Sleman Regency, Special Region of Yogyakarta",4.6,"11,160","https://www.google.com/maps/place/Ratu+Boko/@-7.8155913,110.3346965,12z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a5a92d354fe45:0x153f44f14476f95b!8m2!3d-7.7705416!4d110.4894158!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBE2FyY2hhZW9sb2dpY2FsX3NpdGWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUXdNWFl6VWxWM0VBRQ?hl=id"
990,Ketep Pass,"Jalan Blabak - Boyolali No.KM. 16, Ketep Pas, Ketep, Sawangan, Magelang, Jawa Tengah 56481",ketepas.com,"G94J+5G Ketep, Magelang, Central Java",4.4,"11,241","https://www.google.com/maps/place/Ketep+Pass/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a62fcc95883a3:0x1ebee90d2f34d6e7!8m2!3d-7.4946044!4d110.3812938!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQtzY2VuaWNfc3BvdA?hl=id"
991,Monumen Yogya Kembali,"Jl. Ring Road Utara, Jongkang, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",monjali-jogja.com,"7929+5R Sariharjo, Sleman Regency, Special Region of Yogyakarta",4.5,"11,285","https://www.google.com/maps/place/Monumen+Yogya+Kembali/@-7.9413718,110.1445831,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7a58f99013c989:0x2a96db25b8ff4333!8m2!3d-7.7498991!4d110.3695386!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBCG1vbnVtZW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJKYlRSTFZsZFJFQUU?hl=id"
993,Masjid Kampus UGM,"Jl. Prof. DR. Drs Notonagoro, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",js.ugm.ac.id,"69GJ+M2 Caturtunggal, Sleman Regency, Special Region of Yogyakarta",4.8,"11,613","https://www.google.com/maps/place/Masjid+Kampus+UGM/@-7.8176686,109.9866108,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+sleman!6e1!3m5!1s0x2e7a59b5145acaa5:0x6e8ad1dcc839dee8!8m2!3d-7.7734247!4d110.3802639!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SAQZtb3NxdWU?hl=id"
994,Bunker Kaliadem Merapi,"Kinarejo, Hargobinangun, Pakem, Sleman Regency, Special Region of Yogyakarta 55582",,"CC8X+R3 Hargobinangun, Sleman Regency, Special Region of Yogyakarta",4.5,"12,318","https://www.google.com/maps/place/Bunker+Kaliadem+Merapi/@-7.8176686,109.9866108,10z/data=!4m9!1m2!2m1!1sobjek+wisata+near+sleman!3m5!1s0x2e7a66afbed3ead3:0x400208ebbdc0d806!8m2!3d-7.582934!4d110.4476817!15sChhvYmplayB3aXNhdGEgbmVhciBzbGVtYW5aKAoMb2JqZWsgd2lzYXRhIhhvYmplayB3aXNhdGEgbmVhciBzbGVtYW6SARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjNkRTV4YTFWM0VBRQ?hl=id"
995,Royal Ambarrukmo Yogyakarta,"Jl. Laksda Adisucipto No.81, Ambarukmo, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",royalambarrukmo.com,"6C83+V4 Caturtunggal, Sleman Regency, Special Region of Yogyakarta",4.7,"12,577","https://www.google.com/maps/place/Royal+Ambarrukmo+Yogyakarta/@-7.7828405,110.1226486,10z/data=!4m13!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m8!1s0x2e7a59e82583c5f9:0x8decbfc296a4eef2!5m2!4m1!1i2!8m2!3d-7.7828405!4d110.4028!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBBWhvdGVs?hl=id"
996,Goa Cemara Beach,"Jl. Lintas Sel., Patihan, Gadingsari, Sanden, Bantul, Daerah Istimewa Yogyakarta 55763",goacemara.com,"262X+6H Gadingsari, Bantul Regency, Special Region of Yogyakarta",4.3,"12,701","https://www.google.com/maps/place/Goa+Cemara+Beach/@-7.999423,109.9688116,10z/data=!4m10!1m3!2m2!1sobjek+wisata+near+yogyakarta!6e1!3m5!1s0x2e7b019a9d466d4d:0x120dd2ab8dbce03b!8m2!3d-7.999423!4d110.248963!15sChxvYmplayB3aXNhdGEgbmVhciB5b2d5YWthcnRhWiwKDG9iamVrIHdpc2F0YSIcb2JqZWsgd2lzYXRhIG5lYXIgeW9neWFrYXJ0YZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSTmJXTjZWVVpuRUFF?hl=id"
