,Name,Full_Address,Website,Plus_Code,Rating,Reviews,URL
151,Rinjani Waterpark,"Jl. Pejanggik, Majidi, Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611",,"8GW8+97 Majidi, East Lombok Regency, West Nusa Tenggara",4,1064,"https://www.google.com/maps/place/Rinjani+Waterpark/@-8.5232669,113.8666636,7z/data=!4m10!1m3!2m2!1sobjek+wisata+di+nusa+tenggara+barat!6e1!3m5!1s0x2dcc4ea0f13f5d41:0x1481c4b722ee03be!8m2!3d-8.654055!4d116.5157346!15sCiNvYmplayB3aXNhdGEgZGkgbnVzYSB0ZW5nZ2FyYSBiYXJhdFozCgxvYmplayB3aXNhdGEiI29iamVrIHdpc2F0YSBkaSBudXNhIHRlbmdnYXJhIGJhcmF0kgEKd2F0ZXJfcGFya5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSTk5GbEhXVmgzRUFF?hl=id"
73,Mayura Park,"Jl. Purbasari No.29, Mayura, Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83239",,"C47M+76 Mayura, Mataram City, West Nusa Tenggara",4.3,1417,"https://www.google.com/maps/place/Mayura+Park/@-8.5324278,114.0957957,7z/data=!4m9!1m2!2m1!1sobjek+wisata+di+ntb!3m5!1s0x2dcdbf55ba2246e3:0xbac01b7b9fad8c65!8m2!3d-8.5868261!4d116.1330549!15sChNvYmplayB3aXNhdGEgZGkgbnRiWiMKDG9iamVrIHdpc2F0YSITb2JqZWsgd2lzYXRhIGRpIG50YpIBCWNpdHlfcGFya5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSUmJtSnRXRzVuUlJBQg?hl=id"
72,Pantai Tanjung Bias,"Jln. Pantai Tanjung Bias, Senteluk, Batu Layar, Kota Mataram, Nusa Tenggara Bar. 83355",,"F379+G5 Senteluk, West Lombok Regency, West Nusa Tenggara",4.4,1478,"https://www.google.com/maps/place/Pantai+Tanjung+Bias/@-8.5324278,114.0957957,7z/data=!4m9!1m2!2m1!1sobjek+wisata+di+ntb!3m5!1s0x2dcdc17d6094af79:0x471daa98f472dfbc!8m2!3d-8.5362351!4d116.067979!15sChNvYmplayB3aXNhdGEgZGkgbnRiWiMKDG9iamVrIHdpc2F0YSITb2JqZWsgd2lzYXRhIGRpIG50YpIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOWk9UUnRXSE5SUlJBQg?hl=id"
74,Air Terjun Benang Kelambu,"Desa, Aik Berik, Batukliang Utara, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83552",rinjaniviaaikberik.com,"F89P+2R Aik Berik, Central Lombok Regency, West Nusa Tenggara",4.5,1688,"https://www.google.com/maps/place/Air+Terjun+Benang+Kelambu/@-8.5324278,114.0957957,7z/data=!4m9!1m2!2m1!1sobjek+wisata+di+ntb!3m5!1s0x2dcdb59300000001:0x8d83d178d0ea850d!8m2!3d-8.5324278!4d116.3370066!15sChNvYmplayB3aXNhdGEgZGkgbnRiWiMKDG9iamVrIHdpc2F0YSITb2JqZWsgd2lzYXRhIGRpIG50YpIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOM2R6bHROVkZuRUFF?hl=id"
91,Zainuddin Abdul Madjid Lombok International Airport,"Jl. Bypass Bandara Int. Lombok, Tanak Awu, Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar.",lombok-airport.co.id,"67QF+6C Tanak Awu, Central Lombok Regency, West Nusa Tenggara",4.2,3515,"https://www.google.com/maps/place/Zainuddin+Abdul+Madjid+Lombok+International+Airport/@-8.5848084,113.8799438,7z/data=!4m10!1m3!2m2!1sobjek+wisata+di+nusa+tenggara+barat!6e1!3m5!1s0x2dcdafb526dcbf7d:0xc3c7d00a4024ad3c!8m2!3d-8.761939!4d116.2735566!15sCiNvYmplayB3aXNhdGEgZGkgbnVzYSB0ZW5nZ2FyYSBiYXJhdFozCgxvYmplayB3aXNhdGEiI29iamVrIHdpc2F0YSBkaSBudXNhIHRlbmdnYXJhIGJhcmF0kgEVaW50ZXJuYXRpb25hbF9haXJwb3J0mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5CZW5aaWFteDNSUkFC?hl=id"
68,Bukit Merese,"Jl. Kuta Lombok, Kuta, Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573",,"38P9+CJ Kuta, Central Lombok Regency, West Nusa Tenggara",4.7,3828,"https://www.google.com/maps/place/Bukit+Merese/@-8.5324278,114.0957957,7z/data=!4m9!1m2!2m1!1sobjek+wisata+di+ntb!3m5!1s0x2dcdb3a83b5a599f:0xf8cf6a8d2d088cc!8m2!3d-8.9139299!4d116.3190063!15sChNvYmplayB3aXNhdGEgZGkgbnRiWiMKDG9iamVrIHdpc2F0YSITb2JqZWsgd2lzYXRhIGRpIG50YpIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSdk5GQmhSbnBuUlJBQg?hl=id"
51,Islamic Center NTB,"Dasan Agung, Selaparang, Gomong, Kec. Selaparang, Kota Mataram, Nusa Tenggara Bar. 83125",islamiccenter.ntbprov.go.id,"C492+W7 Gomong, Mataram City, West Nusa Tenggara",4.8,4163,"https://www.google.com/maps/place/Islamic+Center+NTB/@-8.4729705,114.4336012,7z/data=!4m10!1m3!2m2!1sobjek+wisata+di+ntb!6e1!3m5!1s0x2dcdc085c1f2af3b:0x485da0dcccacd7bd!8m2!3d-8.5801317!4d116.1007255!15sChNvYmplayB3aXNhdGEgZGkgbnRiWiMKDG9iamVrIHdpc2F0YSITb2JqZWsgd2lzYXRhIGRpIG50YpIBBm1vc3F1ZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOSmN6Y3RZakIzUlJBQg?hl=id"
49,Sade Village,"Rembitan, Pujut, Central Lombok Regency, West Nusa Tenggara 83573",,"576R+7Q Rembitan, Central Lombok Regency, West Nusa Tenggara",4.5,5251,"https://www.google.com/maps/place/Sade+Village/@-8.4729705,114.4336012,7z/data=!4m10!1m3!2m2!1sobjek+wisata+di+ntb!6e1!3m5!1s0x2dcda9172d983baf:0xfa9eed5a2752a97c!8m2!3d-8.8393082!4d116.2919871!15sChNvYmplayB3aXNhdGEgZGkgbnRiWiMKDG9iamVrIHdpc2F0YSITb2JqZWsgd2lzYXRhIGRpIG50YpIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOM2FDMXVZMlJuRUFF?hl=id"
3,Tirta Gangga,"Jalan Raya Abang Desa Adat, Ababi, Abang, Kabupaten Karangasem, Bali 80852",business.site,"HHQP+3W Ababi, Karangasem Regency, Bali",4.6,9096,"https://www.google.com/maps/place/Tirta+Gangga/@-8.5820678,113.8302822,7z/data=!4m10!1m3!2m2!1sobjek+wisata+di+ntb!6e1!3m5!1s0x2dd24736f4379ad1:0x65af03b0d108a7d1!8m2!3d-8.4123473!4d115.5872919!15sChNvYmplayB3aXNhdGEgZGkgbnRiWiMKDG9iamVrIHdpc2F0YSITb2JqZWsgd2lzYXRhIGRpIG50YpIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VObmMwOHlSblozUlJBQg?hl=id"
89,Garuda Wisnu Kencana Cultural Park,"Uluwatu St, Ungasan, South Kuta, Badung Regency, Bali 80364",gwkbali.com,"55Q9+R2 Ungasan, Badung Regency, Bali",4.5,45036,"https://www.google.com/maps/place/Garuda+Wisnu+Kencana+Cultural+Park/@-8.5848084,113.8799438,7z/data=!4m10!1m3!2m2!1sobjek+wisata+di+nusa+tenggara+barat!6e1!3m5!1s0x2dd244cf54e1dec7:0x1988663e064f5a51!8m2!3d-8.8104228!4d115.1675986!15sCiNvYmplayB3aXNhdGEgZGkgbnVzYSB0ZW5nZ2FyYSBiYXJhdFozCgxvYmplayB3aXNhdGEiI29iamVrIHdpc2F0YSBkaSBudXNhIHRlbmdnYXJhIGJhcmF0kgEEcGFya5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSdk56Y3lWVWxCRUFF?hl=id"
59,taman mujang,"Pejeruk, Ampenan, Mataram City, West Nusa Tenggara 83511",,"C3HP+Q7 Pejeruk, Mataram City, West Nusa Tenggara",,,"https://www.google.com/maps/place/taman+mujang/@-8.5038809,113.9714478,7z/data=!4m9!1m2!2m1!1sobjek+wisata+di+ntb!3m5!1s0x2dcdc1bcee6ccfb5:0x6a6e423d7b6a566f!8m2!3d-8.5705307!4d116.0857155!15sChNvYmplayB3aXNhdGEgZGkgbnRikgEDZ3lt?hl=id"
138,DESA WISATA KEMBANG KUNING,"Kembang Kuning, Sikur, East Lombok Regency, West Nusa Tenggara 83662",,"CCRG+9Q Kembang Kuning, East Lombok Regency, West Nusa Tenggara",,,"https://www.google.com/maps/place/DESA+WISATA+KEMBANG+KUNING/@-8.3596687,114.2831202,7z/data=!4m10!1m3!2m2!1sobjek+wisata+di+nusa+tenggara+barat!6e1!3m5!1s0x2dcc354d3367492d:0x7bb338bd14d75f93!8m2!3d-8.559071!4d116.4268715!15sCiNvYmplayB3aXNhdGEgZGkgbnVzYSB0ZW5nZ2FyYSBiYXJhdJIBEnRvdXJpc3RfYXR0cmFjdGlvbg?hl=id"
265,pantai Bumbang,"Jalan Raya Awang Dusan, Jl. Bumbang, Mertak, Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573",,"39WF+QX Mertak, Central Lombok Regency, West Nusa Tenggara",,,"https://www.google.com/maps/place/pantai+Bumbang/@-8.9030374,115.2543638,8z/data=!4m10!1m3!2m2!1sobjek+wisata+near+nusa+tenggara+barat!6e1!3m5!1s0x2dcd012d4b754e0b:0x3efdd6a5a3187aa3!8m2!3d-8.9029699!4d116.3749661!15sCiVvYmplayB3aXNhdGEgbmVhciBudXNhIHRlbmdnYXJhIGJhcmF0kgESc2FpbGluZ19ldmVudF9hcmVh?hl=id"
